date,team,player,position,acquired,relinquished,notes,source,scraped_at,injury_status,injury_comment,injury_type,is_injury,is_return,processed_at
2025-08-09,UNK,J.J. Russell,LB,,J.J. Russell,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.759795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Starling Thomas V,CB,,Starling Thomas V,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.759795,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Quez Watkins,WR,,Quez Watkins,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.759795,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,BJ Ojulari,LB,,BJ Ojulari,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.759795,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Joey Blount,S,,Joey Blount,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.759795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Valentin Senn,OT,,Valentin Senn,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.759795,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Keaton Mitchell,RB,,Keaton Mitchell,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.761795,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Tyler Guyton,OT,,Tyler Guyton,Status: Aug 22 - Questionable,ESPN_WEB,2025-08-09T19:18:24.771795,Aug 22,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Rasheen Ali,RB,,Rasheen Ali,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.761795,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Ar'Darius Washington,S,,Ar'Darius Washington,Status: Dec 7 - Out,ESPN_WEB,2025-08-09T19:18:24.761795,Dec 7,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Damien Lewis,G,,Damien Lewis,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.764795,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Sedrick Van Pran-Granger,C,,Sedrick Van Pran-Granger,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.763796,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Terrel Bernard,LB,,Terrel Bernard,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Kaden Prather,WR,,Kaden Prather,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Curtis Samuel,WR,,Curtis Samuel,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Maxwell Hairston,CB,,Maxwell Hairston,Status: Aug 17 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 17,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Alec Anderson,OT,,Alec Anderson,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Shaq Thompson,LB,,Shaq Thompson,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Reggie Gilliam,FB,,Reggie Gilliam,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Dane Jackson,CB,,Dane Jackson,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Deone Walker,DT,,Deone Walker,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Cole Bishop,S,,Cole Bishop,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Khalil Shakir,WR,,Khalil Shakir,Status: Aug 23 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 23,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Tylan Grable,OT,,Tylan Grable,Status: Aug 17 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 17,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Taylor Rapp,S,,Taylor Rapp,Status: Aug 17 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 17,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Baylon Spector,LB,,Baylon Spector,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.762795,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Tyler Bass,PK,,Tyler Bass,Status: Aug 17 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 17,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Daequan Hardy,CB,,Daequan Hardy,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.762795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Emery Jones Jr.,OT,,Emery Jones Jr.,Status: Aug 16 - Out,ESPN_WEB,2025-08-09T19:18:24.761795,Aug 16,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Isaiah Likely,TE,,Isaiah Likely,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.761795,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Tyree Jackson,TE,,Tyree Jackson,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.858785,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Brevyn Spann-Ford,TE,,Brevyn Spann-Ford,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.771795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Justin Barron,LB,,Justin Barron,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.771795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Denico Autry,DE,,Denico Autry,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.781795,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Folorunso Fatukasi,DT,,Folorunso Fatukasi,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.781795,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Tank Dell,WR,,Tank Dell,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.781795,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Christian Harris,LB,,Christian Harris,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.781795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Derek Barnett,DE,,Derek Barnett,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.781795,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Kurt Hinish,DT,,Kurt Hinish,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.781795,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Trent Brown,OT,,Trent Brown,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.781795,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Alijah Huzzie,CB,,Alijah Huzzie,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.781795,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,LaDarius Henderson,G,,LaDarius Henderson,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.781795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Joe Mixon,RB,,Joe Mixon,Status: Sep 7 - Out,ESPN_WEB,2025-08-09T19:18:24.781795,Sep 7,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Jaylen Reed,S,,Jaylen Reed,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.781795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Johnny Johnson III,WR,,Johnny Johnson III,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.781795,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Jimmie Ward,S,,Jimmie Ward,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.781795,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Nick Chubb,RB,,Nick Chubb,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.781795,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,C.J. Gardner-Johnson,S,,C.J. Gardner-Johnson,Status: Sep 7 - Questionable,ESPN_WEB,2025-08-09T19:18:24.781795,Sep 7,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Aaron Banks,G,,Aaron Banks,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.779795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Rasheed Walker,OT,,Rasheed Walker,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.778796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Kamal Hadden,CB,,Kamal Hadden,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.778796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Kyonte Hamilton,DT,,Kyonte Hamilton,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.781795,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Justin Walley,CB,,Justin Walley,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.784796,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Salvon Ahmed,RB,,Salvon Ahmed,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.784796,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Charvarius Ward,CB,,Charvarius Ward,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.784796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Brashard Smith,RB,,Brashard Smith,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.790796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Kristian Fulton,CB,,Kristian Fulton,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.790796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Cooper Hodges,OT,,Cooper Hodges,Status: Feb 9 - Out,ESPN_WEB,2025-08-09T19:18:24.787796,Feb 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Maason Smith,DT,,Maason Smith,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.787796,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Montaric Brown,CB,,Montaric Brown,Status: Sep 7 - Questionable,ESPN_WEB,2025-08-09T19:18:24.787796,Sep 7,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Caleb Ransaw,CB,,Caleb Ransaw,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.787796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Cole Van Lanen,OT,,Cole Van Lanen,Status: Sep 7 - Questionable,ESPN_WEB,2025-08-09T19:18:24.787796,Sep 7,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Jalen McLeod,LB,,Jalen McLeod,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.787796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Arik Armstead,DE,,Arik Armstead,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.787796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Johnny Mundt,TE,,Johnny Mundt,Status: Aug 17 - Questionable,ESPN_WEB,2025-08-09T19:18:24.787796,Aug 17,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Levi Wallace,CB,,Levi Wallace,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.787796,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Jaylon Carlies,LB,,Jaylon Carlies,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.784796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Jack Wilson,OT,,Jack Wilson,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.784796,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Jaylon Jones,CB,,Jaylon Jones,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.784796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,JuJu Brents,CB,,JuJu Brents,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.784796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Samson Ebukam,DE,,Samson Ebukam,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.784796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,DeForest Buckner,DT,,DeForest Buckner,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.784796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Zaire Franklin,LB,,Zaire Franklin,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.784796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Segun Olubi,LB,,Segun Olubi,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.784796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Arron Mosby,DE,,Arron Mosby,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.778796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Emanuel Wilson,RB,,Emanuel Wilson,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.778796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Christian Watson,WR,,Christian Watson,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.778796,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Nate Hobbs,CB,,Nate Hobbs,Status: Sep 7 - Questionable,ESPN_WEB,2025-08-09T19:18:24.778796,Sep 7,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Dominic Lovett,WR,,Dominic Lovett,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.775796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Ennis Rakestraw Jr.,CB,,Ennis Rakestraw Jr.,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.775796,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Morice Norris,S,,Morice Norris,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.775796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Sione Vaki,RB,,Sione Vaki,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.775796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Frank Crum,OT,,Frank Crum,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.773796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,A.T. Perry,WR,,A.T. Perry,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.773796,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Johnny Walker Jr.,LB,,Johnny Walker Jr.,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.773796,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Dre Greenlaw,LB,,Dre Greenlaw,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.773796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Michael Burton,FB,,Michael Burton,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.773796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Drew Sanders,LB,,Drew Sanders,Status: Sep 7 - Questionable,ESPN_WEB,2025-08-09T19:18:24.773796,Sep 7,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Matt Henningsen,DE,,Matt Henningsen,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.773796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Josh Butler,CB,,Josh Butler,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.771795,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,DeMarvion Overshown,LB,,DeMarvion Overshown,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.771795,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Trevon Diggs,CB,,Trevon Diggs,Status: Aug 22 - Out,ESPN_WEB,2025-08-09T19:18:24.771795,Aug 22,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Caelen Carson,CB,,Caelen Carson,Status: Sep 4 - Questionable,ESPN_WEB,2025-08-09T19:18:24.771795,Sep 4,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Hakeem Adeniji,OT,,Hakeem Adeniji,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.771795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Miles Sanders,RB,,Miles Sanders,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.771795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Shavon Revel Jr.,CB,,Shavon Revel Jr.,Status: Sep 4 - Out,ESPN_WEB,2025-08-09T19:18:24.771795,Sep 4,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Tyler Smith,G,,Tyler Smith,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.771795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Kye Robichaux,RB,,Kye Robichaux,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.775796,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Juanyeh Thomas,S,,Juanyeh Thomas,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.771795,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Jamarco Jones,OT,,Jamarco Jones,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.775796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Pat O'Connor,DE,,Pat O'Connor,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.775796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Quay Walker,LB,,Quay Walker,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.778796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Sam Brown Jr.,WR,,Sam Brown Jr.,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.778796,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Travis Glover,OT,,Travis Glover,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.778796,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Xavier McKinney,S,,Xavier McKinney,Status: Aug 23 - Questionable,ESPN_WEB,2025-08-09T19:18:24.778796,Aug 23,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,MarShawn Lloyd,RB,,MarShawn Lloyd,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.778796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Dontayvion Wicks,WR,,Dontayvion Wicks,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.778796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Elgton Jenkins,G,,Elgton Jenkins,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.778796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Collin Oliver,DE,,Collin Oliver,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.778796,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,John Williams,G,,John Williams,Status: Aug 9 - Out,ESPN_WEB,2025-08-09T19:18:24.778796,Aug 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Jayden Reed,WR,,Jayden Reed,Status: Aug 9 - Questionable,ESPN_WEB,2025-08-09T19:18:24.778796,Aug 9,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Josh Paschal,DE,,Josh Paschal,Status: Aug 16 - Out,ESPN_WEB,2025-08-09T19:18:24.776795,Aug 16,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Khalil Dorsey,CB,,Khalil Dorsey,Status: Aug 16 - Out,ESPN_WEB,2025-08-09T19:18:24.776795,Aug 16,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Miles Frazier,G,,Miles Frazier,Status: Aug 16 - Out,ESPN_WEB,2025-08-09T19:18:24.776795,Aug 16,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Malcolm Rodriguez,LB,,Malcolm Rodriguez,Status: Aug 16 - Out,ESPN_WEB,2025-08-09T19:18:24.776795,Aug 16,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Mekhi Wingo,DT,,Mekhi Wingo,Status: Aug 16 - Out,ESPN_WEB,2025-08-09T19:18:24.776795,Aug 16,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Levi Onwuzurike,DE,,Levi Onwuzurike,Status: Feb 9 - Out,ESPN_WEB,2025-08-09T19:18:24.776795,Feb 9,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Alim McNeill,DT,,Alim McNeill,Status: Dec 4 - Out,ESPN_WEB,2025-08-09T19:18:24.775796,Dec 4,Out,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Terrion Arnold,CB,,Terrion Arnold,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.775796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Dan Skipper,OT,,Dan Skipper,Status: Aug 16 - Questionable,ESPN_WEB,2025-08-09T19:18:24.775796,Aug 16,Questionable,status_update,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Dan Jackson,S,,Dan Jackson,Status: Feb 9 - Injured Reserve,ESPN_WEB,2025-08-09T19:18:24.775796,Feb 9,Injured Reserve,other,True,False,2025-08-09T19:18:24.870784
2025-08-09,UNK,Terry McLaurin,WR,,Terry McLaurin,Status: Aug 8 - Out,ESPN_WEB,2025-08-09T19:18:24.858785,Aug 8,Out,status_update,True,False,2025-08-09T19:18:24.870784
